date,p_risk_off,w_beta_suggested,exposure_suggested,ret_21d,ret_63d,mom_252d,vol_63d,dd_126d,p_risk_off_cal
2023-04-27,0.2570882193,0.2570882193,0.7429117807,0.0424955590,0.0228176120,0.0079447384,0.0098755652,-0.0067058460,0.4382436355
2023-04-28,0.2496645549,0.2496645549,0.7503354451,0.0363292879,0.0291817715,0.0136990760,0.0099259663,0.0000000000,0.4359843362
2023-05-01,0.2410335783,0.2410335783,0.7589664217,0.0292540534,0.0412046536,-0.0122747632,0.0097867567,-0.0010102732,0.4333039103
2023-05-02,0.2549972444,0.2549972444,0.7450027556,0.0035410001,0.0145811503,0.0140974369,0.0097331528,-0.0122393730,0.4376114135
2023-05-03,0.2647060266,0.2647060266,0.7352939734,-0.0071276247,-0.0029774457,0.0011141921,0.0096824294,-0.0190173426,0.4405206876
2023-05-04,0.2797923671,0.2797923671,0.7202076329,-0.0086657030,-0.0242424992,-0.0105164371,0.0095405648,-0.0259682196,0.4449171563
2023-05-05,0.2601876276,0.2601876276,0.7398123724,0.0123407934,0.0044994123,-0.0219819021,0.0097383931,-0.0079339790,0.4391749785
2023-05-08,0.2569663776,0.2569663776,0.7430336224,0.0086722691,0.0109389312,0.0143286371,0.0097057271,-0.0076721478,0.4382068829
2023-05-09,0.2680095111,0.2680095111,0.7319904889,0.0032230555,-0.0064781672,0.0159565956,0.0095812104,-0.0120195336,0.4414958202
2023-05-10,0.2600721322,0.2600721322,0.7399278678,0.0076455322,0.0091967995,0.0544568095,0.0094968994,-0.0074029063,0.4391403953
2023-05-11,0.2571896902,0.2571896902,0.7428103098,0.0099981872,0.0162465483,0.0501950415,0.0094325657,-0.0091344503,0.4382742353
2023-05-12,0.2568226477,0.2568226477,0.7431773523,-0.0045496787,0.0125515293,0.0657431990,0.0094310994,-0.0104386660,0.4381635141
2023-05-15,0.2626332289,0.2626332289,0.7373667711,0.0013326259,0.0042543624,0.0705415849,0.0093252804,-0.0070225101,0.4399050910
2023-05-16,0.2646314176,0.2646314176,0.7353685824,-0.0089128152,-0.0019969458,0.0385551695,0.0093642786,-0.0136572136,0.4404985802
2023-05-17,0.2583324326,0.2583324326,0.7416675674,0.0024654857,0.0068483425,0.0554492109,0.0094801565,-0.0016821419,0.4386183318
2023-05-18,0.2462862067,0.2462862067,0.7537137933,0.0122872736,0.0307414059,0.0441372146,0.0093837916,0.0000000000,0.4349422649
2023-05-19,0.2487632215,0.2487632215,0.7512367785,0.0163682533,0.0318264234,0.0864151446,0.0093792594,-0.0014532426,0.4357071875
2023-05-22,0.2381181955,0.2381181955,0.7618818045,0.0159866803,0.0533656182,0.0935442678,0.0090011828,-0.0010537847,0.4323846902
2023-05-23,0.2436690342,0.2436690342,0.7563309658,0.0035380911,0.0429874909,0.0808006050,0.0091252640,-0.0122606622,0.4341287516
2023-05-24,0.2544495033,0.2544495033,0.7455504967,0.0123389323,0.0299462543,0.0532674904,0.0091600596,-0.0194165954,0.4374452710
2023-05-25,0.2441368757,0.2441368757,0.7558631243,0.0254485122,0.0500852099,0.0705636444,0.0091028004,-0.0109250514,0.4342745800
2023-05-26,0.2331077755,0.2331077755,0.7668922245,0.0184522253,0.0600745746,0.0749365012,0.0092252051,0.0000000000,0.4307877410
2023-05-30,0.2281758392,0.2281758392,0.7718241608,0.0102163565,0.0644150463,0.0542736574,0.0092062055,0.0000000000,0.4291937372
2023-05-31,0.2286662603,0.2286662603,0.7713337397,0.0056301183,0.0625858907,0.0233063108,0.0092233119,-0.0055455441,0.4293532515
2023-06-01,0.2312445792,0.2312445792,0.7687554208,0.0267276174,0.0644049869,0.0388597628,0.0092462758,0.0000000000,0.4301881848
2023-06-02,0.2382948107,0.2382948107,0.7617051893,0.0487684506,0.0627451080,0.0624740127,0.0092068632,0.0000000000,0.4324405826
2023-06-05,0.2408974890,0.2408974890,0.7591025110,0.0542315027,0.0599785818,0.0406170914,0.0092141548,-0.0019135195,0.4332611608
2023-06-06,0.2276336204,0.2276336204,0.7723663796,0.0373205122,0.0788265484,0.0602855470,0.0089755895,0.0000000000,0.4290171109
2023-06-07,0.2304827169,0.2304827169,0.7695172831,0.0334623570,0.0733438812,0.0534170631,0.0089949196,-0.0034564037,0.4299421128
2023-06-08,0.2186589655,0.2186589655,0.7813410345,0.0442877680,0.1001340634,0.0497204107,0.0086564508,0.0000000000,0.4260520110
2023-06-09,0.2099961761,0.2099961761,0.7900038239,0.0412946317,0.1182381332,0.0631559958,0.0084112929,0.0000000000,0.4231108831
2023-06-12,0.2075243661,0.2075243661,0.7924756339,0.0525772605,0.1299982069,0.0989409686,0.0084500189,0.0000000000,0.4222564516
2023-06-13,0.2170261911,0.2170261911,0.7829738089,0.0609163411,0.1189569155,0.1392198435,0.0082647675,0.0000000000,0.4255038115
2023-06-14,0.2139990534,0.2139990534,0.7860009466,0.0585226792,0.1273353468,0.1855810273,0.0082004712,0.0000000000,0.4244800035
2023-06-15,0.2225901683,0.2225901683,0.7774098317,0.0788581360,0.1216322471,0.2039197165,0.0080669678,0.0000000000,0.4273606650
2023-06-16,0.2148704434,0.2148704434,0.7851295566,0.0622847387,0.1310380619,0.1829506191,0.0079084404,-0.0034076058,0.4247757215
2023-06-20,0.2229236185,0.2229236185,0.7770763815,0.0466924640,0.1144580042,0.2170932085,0.0078980736,-0.0085770460,0.4274709503
2023-06-21,0.2345154689,0.2345154689,0.7654845311,0.0428434693,0.0943712575,0.2082455407,0.0078081473,-0.0136582784,0.4312386460
2023-06-22,0.2221769709,0.2221769709,0.7778230291,0.0461897390,0.1173700924,0.1828282968,0.0074435499,-0.0100974696,0.4272238504
2023-06-23,0.2309379816,0.2309379816,0.7690620184,0.0500607865,0.1059322477,0.1760192953,0.0075349946,-0.0175812034,0.4300892218
2023-06-26,0.2388176988,0.2388176988,0.7611823012,0.0533976458,0.0942292166,0.1598423810,0.0075419928,-0.0215992999,0.4326059015
2023-06-27,0.2292833836,0.2292833836,0.7707166164,0.0558084218,0.1041697977,0.1364294610,0.0076365179,-0.0108681270,0.4295536562
2023-06-28,0.2247822543,0.2247822543,0.7752177457,0.0428352682,0.1072114935,0.1413648167,0.0076220243,-0.0103690567,0.4280836633
2023-06-29,0.2323426477,0.2323426477,0.7676573523,0.0465454048,0.0956459635,0.1697604250,0.0074479280,-0.0064716656,0.4305419125
2023-06-30,0.2311520200,0.2311520200,0.7688479800,0.0648030902,0.1021232411,0.1845322757,0.0075414088,0.0000000000,0.4301583178
2023-07-03,0.2379177675,0.2379177675,0.7620822325,0.0559923424,0.0880557124,0.1956103897,0.0073691297,0.0000000000,0.4323212293
2023-07-05,0.2371631220,0.2371631220,0.7628368780,0.0393940121,0.0823139405,0.1813351889,0.0073710324,-0.0014876731,0.4320819781
2023-07-06,0.2390370022,0.2390370022,0.7609629978,0.0332296560,0.0798240211,0.1698696474,0.0074107430,-0.0093089124,0.4326751681
2023-07-07,0.2383910464,0.2383910464,0.7616089536,0.0283857155,0.0799303310,0.1629953556,0.0074099270,-0.0118068193,0.4324710265
2023-07-10,0.2393510672,0.2393510672,0.7606489328,0.0345610798,0.0784521481,0.1487259171,0.0074040100,-0.0093089124,0.4327742937
2023-07-11,0.2344147007,0.2344147007,0.7655852993,0.0348943831,0.0842107903,0.1570049732,0.0074322589,-0.0029961044,0.4312064272
2023-07-12,0.2309970320,0.2309970320,0.7690029680,0.0413514069,0.0926440903,0.1797892445,0.0074790584,0.0000000000,0.4301082887
2023-07-13,0.2243088572,0.2243088572,0.7756911428,0.0401838791,0.1058206520,0.1997699900,0.0074895477,0.0000000000,0.4279279265
2023-07-14,0.2317421936,0.2317421936,0.7682578064,0.0327232430,0.0906481863,0.2053533179,0.0073440500,-0.0006238601,0.4303486207
2023-07-17,0.2288758086,0.2288758086,0.7711241914,0.0350767524,0.0971123117,0.2124790786,0.0073318596,0.0000000000,0.4294213402
2023-07-18,0.2248388430,0.2248388430,0.7751611570,0.0299952878,0.1013147085,0.1985905069,0.0073654387,0.0000000000,0.4281022650
2023-07-19,0.2256800287,0.2256800287,0.7743199713,0.0358183508,0.1030468839,0.2112548311,0.0073649823,0.0000000000,0.4283784111
2023-07-20,0.2295639540,0.2295639540,0.7704360460,0.0343053013,0.0959017613,0.1715636744,0.0074346506,-0.0066402675,0.4296446510
2023-07-21,0.2274421933,0.2274421933,0.7725578067,0.0396336226,0.1019211869,0.1641385926,0.0073840350,-0.0066402675,0.4289546875
2023-07-24,0.2238222294,0.2238222294,0.7761777706,0.0405251717,0.1059896463,0.1575593150,0.0073923068,-0.0021991810,0.4277676084
2023-07-25,0.2250758090,0.2250758090,0.7749241910,0.0513128888,0.1078482878,0.1715866333,0.0073932151,0.0000000000,0.4281801262
2023-07-26,0.2177463257,0.2177463257,0.7822536743,0.0557964963,0.1258965776,0.1703441493,0.0070479733,0.0000000000,0.4257459377
2023-07-27,0.2171914696,0.2171914696,0.7828085304,0.0374144312,0.1231849260,0.1765072217,0.0070880538,-0.0066334992,0.4255594301
2023-07-28,0.2236462020,0.2236462020,0.7763537980,0.0470405832,0.1120386632,0.1579541269,0.0067806199,0.0000000000,0.4277095593
2023-07-31,0.2268520654,0.2268520654,0.7731479346,0.0449238691,0.1047324752,0.1457934635,0.0067241998,0.0000000000,0.4287620305
2023-08-01,0.2246513243,0.2246513243,0.7753486757,0.0297784397,0.1026847529,0.1260987367,0.0067398422,-0.0028619916,0.4280406122
2023-08-02,0.2262669567,0.2262669567,0.7737330433,0.0142862744,0.0997059162,0.1137289762,0.0068295646,-0.0167337073,0.4285706836
2023-08-03,0.2248282510,0.2248282510,0.7751717490,0.0128846571,0.1041290017,0.1179106989,0.0067686441,-0.0195532163,0.4280987835
2023-08-04,0.2248058806,0.2248058806,0.7751941194,0.0162644025,0.1069794689,0.0956954133,0.0067231662,-0.0239870674,0.4280914300
2023-08-07,0.2319561485,0.2319561485,0.7680438515,0.0277282445,0.0963451344,0.1060165730,0.0064337633,-0.0154659345,0.4304175324
2023-08-08,0.2341970274,0.2341970274,0.7658029726,0.0206762322,0.0912865446,0.1030658330,0.0064740002,-0.0197499782,0.4311367994
2023-08-09,0.2342248180,0.2342248180,0.7657751820,0.0074329576,0.0887605475,0.0969608423,0.0065136280,-0.0263034919,0.4311456912
2023-08-10,0.2351303553,0.2351303553,0.7648696447,-0.0002455587,0.0840873573,0.1017356799,0.0065010234,-0.0259524507,0.4314350494
2023-08-11,0.2318340728,0.2318340728,0.7681659272,-0.0086998891,0.0853486163,0.0784393864,0.0064938847,-0.0265203772,0.4303782187
2023-08-14,0.2276811892,0.2276811892,0.7723188108,-0.0026063560,0.0927773548,0.0843916347,0.0065061938,-0.0211474351,0.4290326175
2023-08-15,0.2349233458,0.2349233458,0.7650766542,-0.0176296969,0.0763362007,0.0539231805,0.0067054944,-0.0325462111,0.4313689650
2023-08-16,0.2337415912,0.2337415912,0.7662584088,-0.0320334984,0.0756225708,0.0418931736,0.0067184656,-0.0396475278,0.4309909809
2023-08-17,0.2454540615,0.2454540615,0.7545459385,-0.0415460827,0.0546194576,0.0319285699,0.0066595649,-0.0469679658,0.4346842011
2023-08-18,0.2531263122,0.2531263122,0.7468736878,-0.0346705662,0.0450652244,0.0398107848,0.0065643973,-0.0465051281,0.4370429998
2023-08-21,0.2478016243,0.2478016243,0.7521983757,-0.0283933737,0.0533917440,0.0435341799,0.0065983321,-0.0403048915,0.4354108113
2023-08-22,0.2492365411,0.2492365411,0.7507634589,-0.0353365650,0.0501198411,0.0548841496,0.0066133264,-0.0429030433,0.4358528058
2023-08-23,0.2358303333,0.2358303333,0.7641696667,-0.0272506203,0.0738593227,0.0893159607,0.0065576086,-0.0322465964,0.4316582261
2023-08-24,0.2397387861,0.2397387861,0.7602612139,-0.0408818599,0.0667058206,0.0768246840,0.0067444717,-0.0456577103,0.4328965506
2023-08-25,0.2418905138,0.2418905138,0.7581094862,-0.0276680647,0.0650057607,0.0809605722,0.0067181990,-0.0389275581,0.4335727427
2023-08-28,0.2432651530,0.2432651530,0.7567348470,-0.0309886668,0.0580546057,0.0726691994,0.0065790551,-0.0328346462,0.4340027163
2023-08-29,0.2344809169,0.2344809169,0.7655190831,-0.0188533699,0.0729429772,0.1263006863,0.0067959448,-0.0188533699,0.4312275996
2023-08-30,0.2296987444,0.2296987444,0.7703012556,-0.0119831106,0.0833716490,0.1384657918,0.0067515197,-0.0148108067,0.4296883402
2023-08-31,0.2402275765,0.2402275765,0.7597724235,0.0004889064,0.0716021960,0.1494182006,0.0066774306,-0.0162529822,0.4330504965
2023-09-01,0.2495885351,0.2495885351,0.7504114649,0.0052337992,0.0582963194,0.1603885591,0.0064565554,-0.0144217547,0.4359609853
2023-09-05,0.2520951769,0.2520951769,0.7479048231,0.0054408460,0.0557475951,0.1517646966,0.0064806289,-0.0186767313,0.4367286113
2023-09-06,0.2558908620,0.2558908620,0.7441091380,-0.0099653891,0.0463686159,0.1562154377,0.0065486521,-0.0252771995,0.4378819954
2023-09-07,0.2570232675,0.2570232675,0.7429767325,-0.0086882539,0.0467775267,0.1570331323,0.0065448089,-0.0282666392,0.4382240446
2023-09-08,0.2607341260,0.2607341260,0.7392658740,-0.0005120822,0.0420528192,0.1383177375,0.0065104013,-0.0268021045,0.4393384916
2023-09-11,0.2570086255,0.2570086255,0.7429913745,0.0056951478,0.0470248878,0.1383631621,0.0065513683,-0.0204051060,0.4382196279
2023-09-12,0.2657963060,0.2657963060,0.7342036940,0.0007602554,0.0319183202,0.1147980135,0.0065097617,-0.0257802840,0.4408433223
2023-09-13,0.2674126692,0.2674126692,0.7325873308,-0.0035725462,0.0263517631,0.1042288960,0.0064637993,-0.0246444311,0.4413201774
2023-09-14,0.2671673376,0.2671673376,0.7328326624,0.0168644626,0.0339769320,0.1643863168,0.0065452265,-0.0162306229,0.4412479116
2023-09-15,0.2846110651,0.2846110651,0.7153889349,0.0120416569,0.0090064786,0.1459842661,0.0065561252,-0.0280832929,0.4462922412
2023-09-18,0.2847272606,0.2847272606,0.7152727394,0.0204159677,0.0130528052,0.1598289071,0.0065403303,-0.0275108946,0.4463252348
2023-09-19,0.2831926819,0.2831926819,0.7168073181,0.0178007795,0.0162184563,0.1663007699,0.0065104837,-0.0295321762,0.4458888745
2023-09-20,0.2836875388,0.2836875388,0.7163124612,0.0019314330,0.0120658858,0.1466892070,0.0065846095,-0.0384513048,0.4460297345
2023-09-21,0.2970088642,0.2970088642,0.7029911358,-0.0119541272,-0.0082424475,0.1408317733,0.0068983277,-0.0543443021,0.4497710328
2023-09-22,0.2919177392,0.2919177392,0.7080822608,-0.0250312486,-0.0029345954,0.1584687902,0.0068379744,-0.0564706724,0.4483524174
2023-09-25,0.2905934756,0.2905934756,0.7094065244,-0.0071716246,0.0053713440,0.1732036910,0.0068382861,-0.0525018950,0.4479811871
2023-09-26,0.3059768951,0.3059768951,0.6940231049,-0.0286135714,-0.0201516478,0.1756629668,0.0069445366,-0.0664272730,0.4522382477
2023-09-27,0.3048621651,0.3048621651,0.6951378349,-0.0343423742,-0.0202493819,0.1878823212,0.0069443617,-0.0660494007,0.4519336904
2023-09-28,0.2997537438,0.2997537438,0.7002462562,-0.0425857264,-0.0184363559,0.1978297067,0.0069665621,-0.0606362118,0.4505303780
2023-09-29,0.3074827213,0.3074827213,0.6925172787,-0.0488269858,-0.0322399640,0.1718670048,0.0067973798,-0.0629146254,0.4526487306
2023-10-02,0.3099750751,0.3099750751,0.6900249249,-0.0478144064,-0.0337390414,0.1963897123,0.0067941257,-0.0632902618,0.4533258324
2023-10-03,0.3175766026,0.3175766026,0.6824233974,-0.0623061723,-0.0452533736,0.1989180566,0.0069841328,-0.0758293627,0.4553737864
2023-10-04,0.3074269026,0.3074269026,0.6925730974,-0.0513821294,-0.0307081976,0.1765751508,0.0069951381,-0.0690992105,0.4526335335
2023-10-05,0.3063221550,0.3063221550,0.6936778450,-0.0453162850,-0.0286221770,0.1407907505,0.0069902151,-0.0694480157,0.4523324580
2023-10-06,0.3002092933,0.3002092933,0.6997907067,-0.0310101956,-0.0195680365,0.1570239305,0.0071514148,-0.0584002808,0.4506560374
2023-10-09,0.3000766365,0.3000766365,0.6999233635,-0.0262766109,-0.0195412988,0.1765700389,0.0071518279,-0.0523744469,0.4506194558
2023-10-10,0.3015887801,0.3015887801,0.6984112199,-0.0275977768,-0.0222999442,0.2166343963,0.0071073234,-0.0474397473,0.4510359333
2023-10-11,0.3059813037,0.3059813037,0.6940186963,-0.0182276784,-0.0260290846,0.2310147255,0.0070514259,-0.0435380477,0.4522394510
2023-10-12,0.3095565881,0.3095565881,0.6904434119,-0.0253519448,-0.0313651245,0.2313021115,0.0070879505,-0.0493715916,0.4532123401
2023-10-13,0.3129667235,0.3129667235,0.6870332765,-0.0384993022,-0.0395209445,0.2292330133,0.0070919243,-0.0541050575,0.4541348592
2023-10-16,0.3121905581,0.3121905581,0.6878094419,-0.0165339640,-0.0365746198,0.2102152090,0.0071588468,-0.0441529287,0.4539253466
2023-10-17,0.3147612175,0.3147612175,0.6852387825,-0.0171588069,-0.0387600037,0.2383874201,0.0071502676,-0.0441976474,0.4546182351
2023-10-18,0.3181054263,0.3181054263,0.6818945737,-0.0282351803,-0.0452283830,0.1912748266,0.0072895534,-0.0569335101,0.4555153260
2023-10-19,0.3256273056,0.3256273056,0.6743726944,-0.0278366865,-0.0536153278,0.1670942473,0.0073594649,-0.0652176343,0.4575160043
2023-10-20,0.3413346873,0.3413346873,0.6586653127,-0.0236466037,-0.0694066026,0.1609831392,0.0074662728,-0.0767058476,0.4616232794
2023-10-23,0.3454198690,0.3454198690,0.6545801310,-0.0231406330,-0.0735463339,0.1687718851,0.0074503769,-0.0783045383,0.4626770755
2023-10-24,0.3376214268,0.3376214268,0.6623785732,-0.0199027752,-0.0667125079,0.1496404312,0.0075293668,-0.0713597367,0.4606604410
2023-10-25,0.3459068262,0.3459068262,0.6540931738,-0.0195553874,-0.0739602137,0.1194494730,0.0076825182,-0.0846836493,0.4628023154
2023-10-26,0.3593488327,0.3500000000,0.6406511673,-0.0316877384,-0.0939180849,0.0886586672,0.0076702019,-0.0956441829,0.4662297037
2023-10-27,0.3623568881,0.3500000000,0.6376431119,-0.0416331447,-0.0997448803,0.0919487860,0.0076664953,-0.0997448803,0.4669892257
2023-10-30,0.3526389796,0.3500000000,0.6473610204,-0.0278141650,-0.0863640543,0.1109396387,0.0078534299,-0.0889788727,0.4645258700
2023-10-31,0.3388988000,0.3388988000,0.6611012000,-0.0213183429,-0.0676578201,0.0919346763,0.0077459366,-0.0832593613,0.4609922062
2023-11-01,0.3335117551,0.3335117551,0.6664882449,0.0025379421,-0.0550062030,0.1116070950,0.0078820170,-0.0734838711,0.4595890828
2023-11-02,0.3142968212,0.3142968212,0.6857031788,0.0143681681,-0.0325167864,0.1378936846,0.0082608478,-0.0557238715,0.4544932779
2023-11-03,0.3151808967,0.3151808967,0.6848191033,0.0240039790,-0.0321422407,0.1778308418,0.0082680223,-0.0471110654,0.4547310793
2023-11-06,0.3081062357,0.3081062357,0.6918937643,0.0143165164,-0.0256769949,0.1928260262,0.0082603132,-0.0449198531,0.4528183896
2023-11-07,0.2995881913,0.2995881913,0.7004118087,0.0107357657,-0.0163269243,0.1792459842,0.0082301831,-0.0422009610,0.4504846862
2023-11-08,0.2974311514,0.2974311514,0.7025688486,0.0062343906,-0.0159629414,0.1689317423,0.0082307421,-0.0415011146,0.4498881015
2023-11-09,0.3006410006,0.3006410006,0.6993589994,-0.0056853115,-0.0230672057,0.1535907916,0.0082858617,-0.0489758318,0.4507750255
2023-11-10,0.2956249880,0.2956249880,0.7043750120,0.0160292596,-0.0132668468,0.1962322043,0.0084956481,-0.0341337221,0.4493867508
2023-11-13,0.2881578047,0.2881578047,0.7118421953,0.0201374328,-0.0025954216,0.1328454354,0.0083687012,-0.0350571616,0.4472959292
2023-11-14,0.2665224475,0.2665224475,0.7334775525,0.0291021628,0.0242742294,0.1437459053,0.0086637315,-0.0163357116,0.4410577608
2023-11-15,0.2611088871,0.2611088871,0.7388911129,0.0313282211,0.0343261346,0.1560029473,0.0086046380,-0.0142540599,0.4394505001
2023-11-16,0.2637088385,0.2637088385,0.7362911615,0.0465363295,0.0350903523,0.1476298931,0.0086050220,-0.0130466572,0.4402248992
2023-11-17,0.2697510891,0.2697510891,0.7302489109,0.0571239951,0.0296820941,0.1578899107,0.0085721258,-0.0118191311,0.4420070157
2023-11-20,0.2664093967,0.2664093967,0.7335906033,0.0785208326,0.0404295730,0.1703803955,0.0086095373,-0.0042080221,0.4410243986
2023-11-21,0.2754380138,0.2754380138,0.7245619862,0.0780360002,0.0267294181,0.1625615764,0.0085112786,-0.0063791110,0.4436628085
2023-11-22,0.2631176998,0.2631176998,0.7368823002,0.0740984191,0.0451711607,0.1712930143,0.0083213022,-0.0025489613,0.4400492353
2023-11-24,0.2706000905,0.2706000905,0.7293999095,0.0904054308,0.0384918724,0.1564594479,0.0082819180,-0.0019340803,0.4422555076
2023-11-27,0.2789903190,0.2789903190,0.7210096810,0.1016354938,0.0300932134,0.1471511288,0.0082549045,-0.0037295328,0.4446869656
2023-11-28,0.2896714937,0.2896714937,0.7103285063,0.1077512660,0.0164217233,0.1485463395,0.0080598614,-0.0027412514,0.4477221728
2023-11-29,0.2901391672,0.2901391672,0.7098608328,0.0938897424,0.0115383655,0.1663443547,0.0080457941,-0.0034433337,0.4478536146
2023-11-30,0.2850110612,0.2850110612,0.7149889388,0.0913430113,0.0170079005,0.1729479211,0.0080563829,0.0000000000,0.4464057877
2023-12-01,0.2797763240,0.2797763240,0.7202236760,0.0862163832,0.0211233895,0.1438540671,0.0080851999,0.0000000000,0.4449125556
2023-12-04,0.2752357739,0.2752357739,0.7247642261,0.0601914666,0.0201668763,0.1386939095,0.0080947581,-0.0052499211,0.4436042707
2023-12-05,0.2689814541,0.2689814541,0.7310185459,0.0504023033,0.0268732107,0.1397832214,0.0080443508,-0.0054454324,0.4417813520
2023-12-06,0.2699141832,0.2699141832,0.7300858168,0.0437690653,0.0258813297,0.1559873990,0.0080520579,-0.0094534128,0.4420547872
2023-12-07,0.2656118519,0.2656118519,0.7343881481,0.0487502539,0.0321559365,0.1818480763,0.0081020102,-0.0018929043,0.4407887947
2023-12-08,0.2676772430,0.2676772430,0.7323227570,0.0524890361,0.0298232199,0.1889453990,0.0080797027,0.0000000000,0.4413980669
2023-12-11,0.2649074302,0.2649074302,0.7350925698,0.0648850206,0.0395307899,0.1842893114,0.0080539695,0.0000000000,0.4405803469
2023-12-12,0.2604243051,0.2604243051,0.7395756949,0.0533109555,0.0430632320,0.1986564628,0.0080688930,0.0000000000,0.4392458184
2023-12-13,0.2606705600,0.2606705600,0.7393294400,0.0688591674,0.0484042529,0.1979156928,0.0081762303,0.0000000000,0.4393194833
2023-12-14,0.2475505962,0.2475505962,0.7524494038,0.0518803914,0.0645944957,0.1927300938,0.0080143819,0.0000000000,0.4353333221
2023-12-15,0.2486949843,0.2486949843,0.7513050157,0.0479306637,0.0622159071,0.1984264714,0.0080212929,-0.0016466454,0.4356861797
2023-12-18,0.2459470700,0.2459470700,0.7540529300,0.0525366669,0.0704163048,0.2353878103,0.0080324737,0.0000000000,0.4348371591
2023-12-19,0.2390362703,0.2390362703,0.7609637297,0.0576212510,0.0869143623,0.2577455238,0.0079465027,0.0000000000,0.4326749370
2023-12-20,0.2366362319,0.2366362319,0.7633637681,0.0349964860,0.0898693892,0.2509294891,0.0078560752,-0.0138547476,0.4319146416
2023-12-21,0.2296221571,0.2296221571,0.7703778429,0.0470939809,0.1026837447,0.2610702332,0.0079071304,-0.0045034348,0.4296635182
2023-12-22,0.2293075419,0.2293075419,0.7706924581,0.0451669017,0.1002690202,0.2449866756,0.0079002161,-0.0025052362,0.4295614941
2023-12-26,0.2199365242,0.2199365242,0.7800634758,0.0489340825,0.1213966834,0.2683362228,0.0076276063,0.0000000000,0.4264790212
2023-12-27,0.2197825035,0.2197825035,0.7802174965,0.0527208785,0.1229659493,0.2633563525,0.0076253701,0.0000000000,0.4264276303
2023-12-28,0.2230830348,0.2230830348,0.7769169652,0.0520789660,0.1169207992,0.2688381677,0.0076109188,0.0000000000,0.4275236366
2023-12-29,0.2241570825,0.2241570825,0.7758429175,0.0497710348,0.1163938220,0.2810842631,0.0076153484,-0.0028961540,0.4278779497
2024-01-02,0.2254822685,0.2254822685,0.7745177315,0.0398051201,0.1105923353,0.2513945745,0.0076672611,-0.0084753529,0.4283135517
2024-01-03,0.2218400572,0.2218400572,0.7781599428,0.0252476105,0.1164671072,0.2444507967,0.0075286253,-0.0165735024,0.4271121679
2024-01-04,0.2296047062,0.2296047062,0.7703952938,0.0273395885,0.1048261384,0.2456906707,0.0075210535,-0.0197403051,0.4296578616
2024-01-05,0.2282391652,0.2282391652,0.7717608348,0.0289488910,0.1067540325,0.2378395520,0.0075168336,-0.0183977172,0.4292143473
2024-01-08,0.2276974756,0.2276974756,0.7723025244,0.0478594675,0.1093816044,0.2700041592,0.0075754471,-0.0043857873,0.4290379260
2024-01-09,0.2296751013,0.2296751013,0.7703248987,0.0383439065,0.1006542918,0.2396484692,0.0075615005,-0.0058967315,0.4296806780
2024-01-10,0.2282381125,0.2282381125,0.7717618875,0.0397467978,0.1011445365,0.2473649504,0.0075652015,-0.0002749109,0.4292140047
2024-01-11,0.2297229489,0.2297229489,0.7702770511,0.0352655458,0.0961710643,0.2381357252,0.0075622443,-0.0007139158,0.4296961837
2024-01-12,0.2242733259,0.2242733259,0.7757266741,0.0312722526,0.1036621507,0.2235222028,0.0075005175,-0.0000213109,0.4279162287
2024-01-16,0.2204068041,0.2204068041,0.7795931959,0.0135059259,0.1051098824,0.2146024884,0.0074838507,-0.0036953135,0.4266357859
2024-01-17,0.2292389155,0.2292389155,0.7707610845,0.0046503688,0.0875263746,0.2031827040,0.0074493078,-0.0092318905,0.4295392275
2024-01-18,0.2239319303,0.2239319303,0.7760680697,0.0152555103,0.0972480198,0.2161160100,0.0075069860,-0.0004219562,0.4278037693
2024-01-19,0.2119850521,0.2119850521,0.7880149479,0.0221611895,0.1259288061,0.2510227791,0.0073876742,0.0000000000,0.4237933623
2024-01-22,0.2056999909,0.2056999909,0.7943000091,0.0181335456,0.1383107735,0.2628622227,0.0072596787,0.0000000000,0.4216212917
2024-01-23,0.2007800200,0.2007800200,0.7992199800,0.0354489147,0.1558356642,0.2433830042,0.0070229956,0.0000000000,0.4198886095
2024-01-24,0.1970306378,0.1970306378,0.8029693622,0.0268419741,0.1591043617,0.2299783508,0.0070056762,0.0000000000,0.4185480761
2024-01-25,0.1992570006,0.1992570006,0.8007429994,0.0303571046,0.1566913702,0.2380014844,0.0069856931,0.0000000000,0.4193462220
2024-01-26,0.1920457572,0.1920457572,0.8079542428,0.0247213377,0.1720387818,0.2359581242,0.0066690219,-0.0012697646,0.4167375572
2024-01-29,0.1825443504,0.1825443504,0.8174556496,0.0309787151,0.1956411556,0.2322147480,0.0064374470,0.0000000000,0.4131912103
2024-01-30,0.1805103776,0.1805103776,0.8194896224,0.0297884039,0.2001584577,0.2284384358,0.0063849882,-0.0007733744,0.4124147593
2024-01-31,0.1966767011,0.1966767011,0.8033232989,0.0159248874,0.1666208528,0.2237434576,0.0067243008,-0.0170804082,0.4184206047
2024-02-01,0.1927239201,0.1927239201,0.8072760799,0.0350165282,0.1745202486,0.2217973862,0.0068403110,-0.0042122024,0.4169858176
2024-02-02,0.1955801371,0.1955801371,0.8044198629,0.0545240603,0.1743609669,0.2216740977,0.0068377198,0.0000000000,0.4180246396
2024-02-05,0.2098351817,0.2098351817,0.7901648183,0.0540784382,0.1480776380,0.1997649242,0.0065425649,-0.0036413927,0.4230554440
