date,ticker,delta_weight
2012-10-02,RETL,-0.02
2012-10-02,SBET,-0.02
2012-10-02,SPSC,0.02
2012-10-02,SRPT,-0.02
2012-10-02,STC,-0.02
2012-11-01,ABUS,0.02
2012-11-01,ALGN,-0.02
2012-11-01,ALLT,-0.02
2012-11-01,ALNY,-0.02
2012-11-01,ANIK,-0.02
2012-11-01,APOG,-0.02
2012-11-01,ASGN,-0.02
2012-11-01,BLIN,0.02
2012-11-01,BZH,-0.02
2012-11-01,CLDX,-0.02
2012-11-01,DVAX,-0.02
2012-11-01,DXPE,-0.02
2012-11-01,EXPE,0.02
2012-11-01,FONR,0.02
2012-11-01,FTK,-0.02
2012-11-01,GREE,0.02
2012-11-01,GRFS,0.02
2012-11-01,IBCP,0.02
2012-11-01,IESC,0.02
2012-11-01,LAD,-0.02
2012-11-01,LEE,0.02
2012-11-01,LIVE,-0.02
2012-11-01,LXRX,-0.02
2012-11-01,LYB,-0.02
2012-11-01,MDGL,0.02
2012-11-01,MOV,-0.02
2012-11-01,OMER,0.02
2012-11-01,ONIT,0.02
2012-11-01,SBET,0.02
2012-11-01,SBRA,0.02
2012-11-01,SNDA,0.02
2012-11-01,SPSC,-0.02
2012-11-01,SRPT,0.02
2012-11-01,STC,0.02
2012-11-01,STX,-0.02
2012-11-01,TCI,0.02
2012-12-03,ACAD,0.02
2012-12-03,ALNY,0.02
2012-12-03,AMWD,0.02
2012-12-03,ARL,0.02
2012-12-03,ASUR,-0.02
2012-12-03,AWRE,-0.02
2012-12-03,CAL,0.02
2012-12-03,CLDX,0.02
2012-12-03,CRMD,0.02
2012-12-03,CRUS,-0.02
2012-12-03,CVI,0.02
2012-12-03,DK,0.02
2012-12-03,EXPE,-0.02
2012-12-03,FUNC,0.02
2012-12-03,GREE,-0.02
2012-12-03,HIMX,0.02
2012-12-03,IESC,-0.02
2012-12-03,IMNN,0.02
2012-12-03,IMOS,-0.02
2012-12-03,JBSS,0.02
2012-12-03,KBH,-0.02
2012-12-03,KTCC,-0.02
2012-12-03,LEN,-0.02
2012-12-03,LEN-B,-0.02
2012-12-03,LIVE,0.02
2012-12-03,LPX,-0.02
2012-12-03,MDGL,-0.02
2012-12-03,MED,0.02
2012-12-03,MOV,0.02
2012-12-03,MTH,-0.02
2012-12-03,MWA,0.02
2012-12-03,NC,0.02
2012-12-03,OMER,-0.02
2012-12-03,PCRX,0.02
2012-12-03,PDFS,-0.02
2012-12-03,RCON,0.02
2012-12-03,SBFG,-0.02
2012-12-03,SBRA,-0.02
2012-12-03,SYPR,-0.02
2012-12-03,TCI,-0.02
2013-01-02,ALNY,-0.02
2013-01-02,AMWD,-0.02
2013-01-02,ARL,-0.02
2013-01-02,ASPS,-0.02
2013-01-02,AWRE,0.02
2013-01-02,CAL,-0.02
2013-01-02,EGHT,0.02
2013-01-02,GEOS,0.02
2013-01-02,IESC,0.02
2013-01-02,IMOS,0.02
2013-01-02,KBH,0.02
2013-01-02,LEE,-0.02
2013-01-02,LIVE,-0.02
2013-01-02,LPX,0.02
2013-01-02,MED,-0.02
2013-01-02,MOV,-0.02
2013-01-02,PCRX,-0.02
2013-01-02,RDN,0.02
2013-01-02,SBFG,0.02
2013-01-02,SWBI,-0.02
2013-01-02,TCI,0.02
2013-01-02,WGO,0.02
2013-02-01,ADUS,0.02
2013-02-01,ANIX,0.02
2013-02-01,ASGN,0.02
2013-02-01,ASML,0.02
2013-02-01,CLDX,-0.02
2013-02-01,CSV,0.02
2013-02-01,EGHT,-0.02
2013-02-01,GEOS,-0.02
2013-02-01,GTIM,0.02
2013-02-01,HDSN,-0.02
2013-02-01,IESC,-0.02
2013-02-01,IMNN,-0.02
2013-02-01,IMOS,-0.02
2013-02-01,JBSS,-0.02
2013-02-01,MDGL,0.02
2013-02-01,PDFS,0.02
2013-02-01,QUAD,0.02
2013-02-01,REGN,-0.02
2013-02-01,SGMO,0.02
2013-02-01,STC,-0.02
2013-02-01,TCI,-0.02
2013-02-01,TCX,0.02
2013-02-01,WGO,-0.02
2013-02-01,WHR,0.02
2013-03-01,ABUS,-0.02
2013-03-01,AMWD,0.02
2013-03-01,ANIX,-0.02
2013-03-01,APOG,0.02
2013-03-01,ARL,0.02
2013-03-01,ASGN,-0.02
2013-03-01,ASML,-0.02
2013-03-01,ASR,0.02
2013-03-01,AVD,-0.02
2013-03-01,AWRE,-0.02
2013-03-01,AX,0.02
2013-03-01,BBSI,0.02
2013-03-01,BLDR,-0.02
2013-03-01,BLIN,-0.02
2013-03-01,CLDX,0.02
2013-03-01,ERII,0.02
2013-03-01,FUNC,-0.02
2013-03-01,GASS,0.02
2013-03-01,GEO,0.02
2013-03-01,GTN,0.02
2013-03-01,HCI,-0.02
2013-03-01,IESC,0.02
2013-03-01,KBH,-0.02
2013-03-01,MDGL,-0.02
2013-03-01,MHO,-0.02
2013-03-01,MWA,-0.02
2013-03-01,NTWK,0.02
2013-03-01,OSBC,0.02
2013-03-01,PCRX,0.02
2013-03-01,PDFS,-0.02
2013-03-01,QUAD,-0.02
2013-03-01,SBRA,0.02
2013-03-01,SGMO,-0.02
2013-03-01,SSYS,-0.02
2013-03-01,STZ,0.02
2013-03-01,TCI,0.02
2013-03-01,TCX,-0.02
2013-03-01,VRTS,0.02
2013-03-01,WGO,0.02
2013-03-01,WHR,-0.02
2013-04-02,ALNY,0.02
2013-04-02,AMWD,-0.02
2013-04-02,ASR,-0.02
2013-04-02,AX,-0.02
2013-04-02,BBBY,0.02
2013-04-02,CRMD,-0.02
2013-04-02,CTRA,0.02
2013-04-02,CYH,0.02
2013-04-02,DDD,-0.02
2013-04-02,EDAP,0.02
2013-04-02,ERII,-0.02
2013-04-02,EXP,-0.02
2013-04-02,GASS,-0.02
2013-04-02,GEO,-0.02
2013-04-02,GRFS,-0.02
2013-04-02,HCI,0.02
2013-04-02,IESC,-0.02
2013-04-02,IMMR,0.02
2013-04-02,KBH,0.02
2013-04-02,LFCR,0.02
2013-04-02,NC,-0.02
2013-04-02,NXST,0.02
2013-04-02,OMAB,0.02
2013-04-02,OSBC,-0.02
2013-04-02,PATK,-0.02
2013-04-02,PCYO,0.02
2013-04-02,POAI,0.02
2013-04-02,RCON,-0.02
2013-04-02,RFIL,0.02
2013-04-02,RWT,0.02
2013-04-02,SAIA,0.02
2013-04-02,SBET,-0.02
2013-04-02,SBGI,0.02
2013-04-02,SBRA,-0.02
2013-04-02,STZ,-0.02
2013-04-02,THC,0.02
2013-05-01,AMN,-0.02
2013-05-01,APO,0.02
2013-05-01,APOG,-0.02
2013-05-01,ARL,-0.02
2013-05-01,AX,0.02
2013-05-01,CAR,0.02
2013-05-01,CLRO,0.02
2013-05-01,CTRA,-0.02
2013-05-01,CVI,-0.02
2013-05-01,CYH,-0.02
2013-05-01,EDAP,-0.02
2013-05-01,EVC,0.02
2013-05-01,FONR,-0.02
2013-05-01,FSLR,0.02
2013-05-01,GTIM,-0.02
2013-05-01,HCI,-0.02
2013-05-01,HVT,0.02
2013-05-01,IBCP,-0.02
2013-05-01,IMMR,-0.02
2013-05-01,INSM,0.02
2013-05-01,IONS,0.02
2013-05-01,ISSC,0.02
2013-05-01,LITS,0.02
2013-05-01,LPX,-0.02
2013-05-01,MDGL,0.02
2013-05-01,NFLX,0.02
2013-05-01,OMAB,-0.02
2013-05-01,OSBC,0.02
2013-05-01,RAVE,0.02
2013-05-01,RFIL,-0.02
2013-05-01,SBFG,-0.02
2013-05-01,SGMO,0.02
2013-05-01,STZ,0.02
2013-05-01,WGO,-0.02
2013-06-03,ANIX,0.02
2013-06-03,APO,-0.02
2013-06-03,CAR,-0.02
2013-06-03,CLRO,-0.02
2013-06-03,CRMD,0.02
2013-06-03,CSIQ,0.02
2013-06-03,CVI,0.02
2013-06-03,DK,-0.02
2013-06-03,FAS,0.02
2013-06-03,HCI,0.02
2013-06-03,HVT,-0.02
2013-06-03,IMMR,0.02
2013-06-03,IONS,-0.02
2013-06-03,LFCR,-0.02
2013-06-03,LITS,-0.02
2013-06-03,MDGL,-0.02
2013-06-03,MITK,0.02
2013-06-03,MNKD,0.02
2013-06-03,NOAH,0.02
2013-06-03,NTWK,-0.02
2013-06-03,PHM,-0.02
2013-06-03,POAI,-0.02
2013-06-03,RAVE,-0.02
2013-06-03,RWT,-0.02
2013-06-03,SAIA,-0.02
2013-06-03,SGMO,-0.02
2013-06-03,SILC,0.02
2013-06-03,SMP,0.02
2013-06-03,TAOP,0.02
2013-06-03,TLPH,0.02
2013-06-03,TMUS,0.02
2013-06-03,TREE,-0.02
2013-06-03,TSLA,0.02
2013-06-03,WOLF,0.02
2013-07-02,AMN,0.02
2013-07-02,ARL,0.02
2013-07-02,AUDC,0.02
2013-07-02,AX,-0.02
2013-07-02,CPAY,0.02
2013-07-02,CSPI,0.02
2013-07-02,CSV,-0.02
2013-07-02,CVI,-0.02
2013-07-02,CYTK,0.02
2013-07-02,DUST,0.02
2013-07-02,FAS,-0.02
2013-07-02,GME,0.02
2013-07-02,GNRC,0.02
2013-07-02,HCI,-0.02
2013-07-02,HOV,-0.02
2013-07-02,IBCP,0.02
2013-07-02,JKS,0.02
2013-07-02,KBH,-0.02
2013-07-02,LAD,0.02
2013-07-02,LITS,0.02
2013-07-02,MITK,-0.02
2013-07-02,NOAH,-0.02
2013-07-02,ONIT,-0.02
2013-07-02,PCRX,-0.02
2013-07-02,SGRP,0.02
2013-07-02,SNDA,-0.02
2013-07-02,STZ,-0.02
2013-07-02,THC,-0.02
2013-07-02,UONEK,0.02
2013-07-02,VRTS,-0.02
2013-08-01,ALNY,-0.02
2013-08-01,AMN,-0.02
2013-08-01,ANIX,-0.02
2013-08-01,ARL,-0.02
2013-08-01,AX,0.02
2013-08-01,CPAY,-0.02
2013-08-01,CREG,0.02
2013-08-01,CSPI,-0.02
2013-08-01,DGLY,0.02
2013-08-01,DUST,-0.02
2013-08-01,GNRC,-0.02
2013-08-01,GNW,0.02
2013-08-01,GPRE,0.02
2013-08-01,INO,0.02
2013-08-01,LAD,-0.02
2013-08-01,MCRI,0.02
2013-08-01,MTG,0.02
2013-08-01,POAI,0.02
2013-08-01,PPC,0.02
2013-08-01,RAVE,0.02
2013-08-01,SGRP,-0.02
2013-08-01,SILC,-0.02
2013-08-01,SMP,-0.02
2013-08-01,SNFCA,-0.02
2013-08-01,SOL,0.02
2013-08-01,STGW,0.02
2013-08-01,TCI,-0.02
2013-08-01,TCOM,0.02
2013-08-01,TMUS,-0.02
2013-08-01,UVE,0.02
2013-09-04,ALNY,0.02
2013-09-04,ARCB,0.02
2013-09-04,ATHE,0.02
2013-09-04,BNBX,-0.02
2013-09-04,BWEN,0.02
2013-09-04,CALX,0.02
2013-09-04,CGEN,0.02
2013-09-04,CLFD,0.02
2013-09-04,CPSS,-0.02
2013-09-04,CREG,-0.02
2013-09-04,CYTK,-0.02
2013-09-04,DGLY,-0.02
2013-09-04,FSLR,-0.02
2013-09-04,GNW,-0.02
2013-09-04,III,0.02
2013-09-04,IMMR,-0.02
2013-09-04,LGND,0.02
2013-09-04,MEI,0.02
2013-09-04,MNKD,-0.02
2013-09-04,MTEX,0.02
2013-09-04,NOAH,0.02
2013-09-04,ODP,0.02
2013-09-04,PALI,0.02
2013-09-04,RAVE,-0.02
2013-09-04,SBGI,-0.02
2013-09-04,SRPT,-0.02
2013-09-04,UVE,-0.02
2013-09-04,WOLF,-0.02
2013-10-01,ATHE,-0.02
2013-10-01,AX,-0.02
2013-10-01,BBSI,-0.02
2013-10-01,CALX,-0.02
2013-10-01,CLFD,-0.02
2013-10-01,DGLY,0.02
2013-10-01,DQ,0.02
2013-10-01,DUST,0.02
2013-10-01,FENG,0.02
2013-10-01,GME,-0.02
2013-10-01,IONS,0.02
2013-10-01,LGND,-0.02
2013-10-01,MCRI,-0.02
2013-10-01,MU,0.02
2013-10-01,ODP,-0.02
2013-10-01,PACB,0.02
2013-10-01,PALI,-0.02
2013-10-01,PCRX,0.02
2013-10-01,PCYO,-0.02
2013-10-01,RAVE,0.02
2013-10-01,SBGI,0.02
2013-10-01,SRPT,0.02
2013-10-01,STGW,-0.02
2013-10-01,TRAK,0.02
2013-11-01,BBBY,-0.02
2013-11-01,BBSI,0.02
2013-11-01,BBY,0.02
2013-11-01,CLFD,0.02
2013-11-01,CREG,0.02
2013-11-01,CRMD,-0.02
2013-11-01,DAL,0.02
2013-11-01,DGLY,-0.02
2013-11-01,DUST,-0.02
2013-11-01,EFOI,0.02
2013-11-01,FENG,-0.02
2013-11-01,GERN,0.02
2013-11-01,GPRE,-0.02
2013-11-01,GSAT,0.02
2013-11-01,IMMR,0.02
2013-11-01,INO,-0.02
2013-11-01,INSM,-0.02
2013-11-01,ISSC,-0.02
2013-11-01,LGND,0.02
2013-11-01,MEI,-0.02
2013-11-01,MPAA,0.02
2013-11-01,NOK,0.02
2013-11-01,POAI,-0.02
2013-11-01,PPC,-0.02
2013-11-01,RCON,0.02
2013-11-01,SRPT,-0.02
2013-11-01,STGW,0.02
2013-11-01,TLPH,-0.02
2013-12-03,AEHR,0.02
2013-12-03,ATRO,0.02
2013-12-03,AUDC,-0.02
2013-12-03,AX,0.02
2013-12-03,BBSI,-0.02
2013-12-03,BCRX,0.02
2013-12-03,BWEN,-0.02
2013-12-03,CGEN,-0.02
2013-12-03,CPRX,0.02
2013-12-03,DAL,-0.02
2013-12-03,EDN,0.02
2013-12-03,FENG,0.02
2013-12-03,FONR,0.02
2013-12-03,IEP,0.02
2013-12-03,IMMR,-0.02
2013-12-03,INO,0.02
2013-12-03,LGND,-0.02
2013-12-03,LITS,-0.02
2013-12-03,MEI,0.02
2013-12-03,MITK,0.02
2013-12-03,MPAA,-0.02
2013-12-03,MTEX,-0.02
2013-12-03,NOK,-0.02
2013-12-03,OESX,0.02
2013-12-03,PACB,-0.02
2013-12-03,RAVE,-0.02
2013-12-03,RCON,-0.02
2013-12-03,RFIL,0.02
2013-12-03,TCOM,-0.02
2013-12-03,UVE,0.02
2014-01-02,ANIK,0.02
2014-01-02,ASTC,0.02
2014-01-02,ATHE,0.02
2014-01-02,ATRO,-0.02
2014-01-02,AX,-0.02
2014-01-02,BWEN,0.02
2014-01-02,EDN,-0.02
2014-01-02,EFOI,-0.02
2014-01-02,EYPT,0.02
2014-01-02,FENG,-0.02
2014-01-02,IEP,-0.02
2014-01-02,INCY,0.02
2014-01-02,LEE,0.02
2014-01-02,MITK,-0.02
2014-01-02,NUS,0.02
2014-01-02,PACB,0.02
2014-01-02,PLUG,0.02
2014-01-02,RDN,-0.02
2014-01-02,RFIL,-0.02
2014-01-02,SB,0.02
2014-01-02,SBGI,-0.02
2014-01-02,SOL,-0.02
2014-02-03,ABUS,0.02
2014-02-03,ADUS,-0.02
2014-02-03,AEHR,-0.02
2014-02-03,ATRO,0.02
2014-02-03,BBY,-0.02
2014-02-03,BLDP,0.02
2014-02-03,CAMT,0.02
2014-02-03,CREG,-0.02
2014-02-03,IBCP,-0.02
2014-02-03,ILMN,0.02
2014-02-03,INSM,0.02
2014-02-03,IRD,0.02
2014-02-03,KNDI,0.02
2014-02-03,LGND,0.02
2014-02-03,LIVE,0.02
2014-02-03,MPAA,0.02
2014-02-03,NEGG,0.02
2014-02-03,NFLX,-0.02
2014-02-03,NOAH,-0.02
2014-02-03,NUS,-0.02
2014-02-03,NVAX,0.02
2014-02-03,OSBC,-0.02
2014-02-03,PACB,-0.02
2014-02-03,SB,-0.02
2014-02-03,TRAK,-0.02
2014-02-03,UVE,-0.02
2014-03-03,ADUS,0.02
2014-03-03,ANIP,0.02
2014-03-03,ARCB,-0.02
2014-03-03,ATRO,-0.02
2014-03-03,BWEN,-0.02
2014-03-03,CRMD,0.02
2014-03-03,EDN,0.02
2014-03-03,EHTH,0.02
2014-03-03,EYPT,-0.02
2014-03-03,GTN,-0.02
2014-03-03,INCY,-0.02
2014-03-03,MCHX,0.02
2014-03-03,MEI,-0.02
2014-03-03,MTG,-0.02
2014-03-03,MU,-0.02
2014-03-03,NXST,-0.02
2014-03-03,OESX,-0.02
2014-03-03,PALI,0.02
2014-03-03,PATK,0.02
2014-03-03,POAI,0.02
2014-03-03,RCON,0.02
2014-03-03,STGW,-0.02
2014-03-03,TCI,0.02
2014-03-03,UVE,0.02
2014-04-01,ADUS,-0.02
2014-04-01,AER,0.02
2014-04-01,ARCB,0.02
2014-04-01,ASYS,0.02
2014-04-01,ATHE,-0.02
2014-04-01,AVDL,0.02
2014-04-01,BWEN,0.02
2014-04-01,CAMT,-0.02
2014-04-01,CLDX,-0.02
2014-04-01,CREG,0.02
2014-04-01,DLHC,0.02
2014-04-01,EFOI,0.02
2014-04-01,EVC,-0.02
2014-04-01,FCEL,0.02
2014-04-01,FONR,-0.02
2014-04-01,FSLR,0.02
2014-04-01,GERN,-0.02
2014-04-01,GPRE,0.02
2014-04-01,HIMX,-0.02
2014-04-01,III,-0.02
2014-04-01,INSM,-0.02
2014-04-01,IONS,-0.02
2014-04-01,LGND,-0.02
2014-04-01,MCHX,-0.02
2014-04-01,MTEX,0.02
2014-04-01,NVAX,-0.02
2014-04-01,OESX,0.02
2014-04-01,OMER,0.02
2014-04-01,PCRX,-0.02
2014-04-01,POAI,-0.02
2014-04-01,PRDO,0.02
2014-04-01,RCON,-0.02
2014-04-01,RMTI,0.02
2014-04-01,STAA,0.02
2014-05-01,ACAD,-0.02
2014-05-01,AEHR,0.02
2014-05-01,ALNY,-0.02
2014-05-01,ASRT,0.02
2014-05-01,ASYS,-0.02
2014-05-01,ATRO,0.02
2014-05-01,CBAT,0.02
2014-05-01,CLFD,-0.02
2014-05-01,CORT,0.02
2014-05-01,EHTH,-0.02
2014-05-01,ESCA,0.02
2014-05-01,FCEL,-0.02
2014-05-01,FENG,0.02
2014-05-01,FSLR,-0.02
2014-05-01,III,0.02
2014-05-01,ILMN,-0.02
2014-05-01,MTEX,-0.02
2014-05-01,MU,0.02
2014-05-01,OESX,-0.02
2014-05-01,PATK,-0.02
2014-05-01,PRTS,0.02
2014-05-01,RDGT,0.02
2014-05-01,REX,0.02
2014-05-01,TCI,-0.02
2014-06-03,AEHR,-0.02
2014-06-03,ASRT,-0.02
2014-06-03,ATRO,-0.02
2014-06-03,BBAR,0.02
2014-06-03,BLDP,-0.02
2014-06-03,CBAT,-0.02
2014-06-03,CORT,-0.02
2014-06-03,DAL,0.02
2014-06-03,DLHC,-0.02
2014-06-03,EFOI,-0.02
2014-06-03,FENG,-0.02
2014-06-03,GBX,0.02
2014-06-03,GGAL,0.02
2014-06-03,GPRE,-0.02
2014-06-03,ILMN,0.02
2014-06-03,INCY,0.02
2014-06-03,LGND,0.02
2014-06-03,NNBR,0.02
2014-06-03,NOK,0.02
2014-06-03,NVAX,0.02
2014-06-03,OMER,-0.02
2014-06-03,PAM,0.02
2014-06-03,PAMT,0.02
2014-06-03,PCRX,0.02
2014-06-03,PRDO,-0.02
2014-06-03,RDNT,0.02
2014-06-03,RGEN,0.02
2014-06-03,STAA,-0.02
2014-06-03,TAOP,-0.02
2014-06-03,THRM,0.02
2014-06-03,TRAK,0.02
2014-06-03,TSLA,-0.02
2014-06-03,UONEK,-0.02
2014-06-03,UVE,-0.02
2014-07-01,AGX,0.02
2014-07-01,AMKR,0.02
2014-07-01,AMTX,0.02
2014-07-01,ARCB,-0.02
2014-07-01,ASRT,0.02
2014-07-01,BMA,0.02
2014-07-01,BWEN,-0.02
2014-07-01,CREG,-0.02
2014-07-01,CRMD,-0.02
2014-07-01,DAL,-0.02
2014-07-01,GBX,-0.02
2014-07-01,GPRE,0.02
2014-07-01,IDN,0.02
2014-07-01,IRD,-0.02
2014-07-01,LEE,-0.02
2014-07-01,LGND,-0.02
2014-07-01,MMYT,0.02
2014-07-01,MU,-0.02
2014-07-01,NNBR,-0.02
2014-07-01,NOK,-0.02
2014-07-01,NVAX,-0.02
2014-07-01,OMER,0.02
2014-07-01,PACB,0.02
2014-07-01,PESI,0.02
2014-07-01,SAVA,0.02
2014-07-01,SBLK,0.02
2014-07-01,TAL,0.02
2014-07-01,TRAK,-0.02
2014-08-01,AMKR,-0.02
2014-08-01,ANIK,-0.02
2014-08-01,ASRT,-0.02
2014-08-01,CAPR,0.02
2014-08-01,CBAT,0.02
2014-08-01,CCM,0.02
2014-08-01,CENX,0.02
2014-08-01,CPRX,-0.02
2014-08-01,CSIQ,-0.02
2014-08-01,CTSO,0.02
2014-08-01,DLHC,0.02
2014-08-01,GBX,0.02
2014-08-01,GRBK,0.02
2014-08-01,IDN,-0.02
2014-08-01,III,-0.02
2014-08-01,ILMN,-0.02
2014-08-01,INCY,-0.02
2014-08-01,INO,-0.02
2014-08-01,IRS,0.02
2014-08-01,JKS,-0.02
2014-08-01,LOGI,0.02
2014-08-01,MU,0.02
2014-08-01,NNBR,0.02
2014-08-01,NOK,0.02
2014-08-01,PACB,-0.02
2014-08-01,PALI,-0.02
2014-08-01,PESI,-0.02
2014-08-01,PXLW,0.02
2014-08-01,RCON,0.02
2014-08-01,RDNT,-0.02
2014-08-01,RGEN,-0.02
2014-08-01,RMTI,-0.02
2014-08-01,SAVA,-0.02
2014-08-01,SBLK,-0.02
2014-08-01,TCX,0.02
2014-08-01,TENX,0.02
2014-08-01,THRM,-0.02
2014-08-01,TRN,0.02
2014-08-01,TSEM,0.02
2014-08-01,YPF,0.02
2014-09-03,AMKR,0.02
2014-09-03,BBAR,-0.02
2014-09-03,BCRX,-0.02
2014-09-03,BLDP,0.02
2014-09-03,BMA,-0.02
2014-09-03,CAMT,0.02
2014-09-03,CAPR,-0.02
2014-09-03,CAR,0.02
2014-09-03,CBAT,-0.02
2014-09-03,CCM,-0.02
2014-09-03,CDZI,0.02
2014-09-03,CSIQ,0.02
2014-09-03,CTSO,-0.02
2014-09-03,CVLG,0.02
2014-09-03,ESCA,-0.02
2014-09-03,FOLD,0.02
2014-09-03,GGAL,-0.02
2014-09-03,ILMN,0.02
2014-09-03,INDL,0.02
2014-09-03,IRS,-0.02
2014-09-03,LOGI,-0.02
2014-09-03,LUV,0.02
2014-09-03,MGPI,0.02
2014-09-03,MMYT,-0.02
2014-09-03,NNBR,-0.02
2014-09-03,NOK,-0.02
2014-09-03,PALI,0.02
2014-09-03,PXLW,-0.02
2014-09-03,RDNT,0.02
2014-09-03,SIMO,0.02
2014-09-03,TCX,-0.02
2014-09-03,THRM,0.02
2014-09-03,TPL,0.02
2014-09-03,YPF,-0.02
2014-10-01,AGX,-0.02
2014-10-01,AMKR,-0.02
2014-10-01,ASRT,0.02
2014-10-01,AVGO,0.02
2014-10-01,BLDP,-0.02
2014-10-01,CAR,-0.02
2014-10-01,CNET,0.02
2014-10-01,CRMD,0.02
2014-10-01,CTSO,0.02
2014-10-01,DLHC,-0.02
2014-10-01,DQ,-0.02
2014-10-01,DSGR,0.02
2014-10-01,GRBK,-0.02
2014-10-01,GTIM,0.02
2014-10-01,IESC,0.02
2014-10-01,ILMN,-0.02
2014-10-01,KFS,0.02
2014-10-01,KNDI,-0.02
2014-10-01,MNDO,0.02
2014-10-01,MU,-0.02
2014-10-01,OMER,-0.02
